icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model, typecode, registration
a027fa,1662059575.0,,1662060655,,AAL2320 ,,,KCLT,,A320-214,A320,N109UW
a35388,1662033413.0,,1662042582,,AAL1530 ,KLGA,,KMIA,,737-8,,N313SB
8964d0,1662028020.0,,1662029058,,FDB615  ,OMDB,,,,737MAX 8,B38M,A6-FMA
aa7bf1,1661993080.0,,1662005085,,N775DM  ,KCRQ,,KABQ,,C90,BE9L,N775DM
a7bbb2,1662043877.0,,1662049165,,LXJ598  ,,,KDAL,,BD-100-1A10,,N598FX
aacb59,1662067711.0,,1662068639,,N795HT  ,CA75,,KRNM,,CH-54A Tarhe,S64,N795HT
a0a3c4,1662047804.0,,1662049787,,N140MA  ,KCBF,,KCBF,,150L,,N140MA
a95eb8,1662046910.0,,1662048773,,N70225  ,KGXY,,KFTG,,172M,,N70225
a34fcc,1661990742.0,,1661991479,,REH01   ,KSTS,,K1O2,,EC135 P2+,EC35,N312RX
800ccd,1662020293.0,,1662028793,,IGO6344 ,VOMM,,VIDP,,Airbus A320-271N,A20N,VT-IVM
4ca61d,1662049510.0,,1662053377,1662053376.0,RYR7WL  ,,GMMW,LEBL,LEBL,BOEING 737-8AS,B738,EI-DWP
06a18d,1662037938.0,,1662059272,,A7HSJ   ,LFMN,,OTBD,,ACJ320 232SL,A320,A7-HSJ
a81bc4,1661990894.0,,1662017182,,UPS89   ,,,PANC,,747-8F,,N621UP
c05ef9,1662041430.0,,1662044008,,JZA7705 ,CYOW,,CYTZ,,DHC-8-402 (Dehavilland),DH8D,C-GJZC
861e70,1662004020.0,,1662009235,,ANA252  ,RJFF,,RJTT,,767 381ER,B763,JA611A
a73348,1662053942.0,,1662061675,,JIA5182 ,KMSP,,KDCA,,CL-600-2D24,CRJ9,N563NN
c82089,1662073293.0,,1662075110,,ANZ348  ,NZCH,,NZWN,,A320 232SL,A320,ZK-OXB
ab7cae,1662054425.0,,1662056113,,N8394A  ,KBTR,,KASD,,PA-34-220T,,N8394A
a1dbef,1662056233.0,,1662061770,,N219LD  ,,,KLZU,,680,,N219LD
a2fa2c,1662043684.0,,1662045358,,N291LA  ,KPNE,,KDYL,,PA-28-181,,N291LA
45c28c,1662019811.0,1662019535.0,1662021175,1662021581.0,OYPTL   ,EDDR,EDDR,EDFH,EDFH,F172P,C172,OY-PTL
ab3026,1662057253.0,,1662058615,,N82SV   ,VA33,,KFCI,,F2-LSA,,N82SV
8a07a0,1662001273.0,,1662001875,,AWQ263  ,,,,,Airbus A320-216,A320,PK-AZM
ad25f0,1662067171.0,,1662067937,,N9461C  ,K21D,,KAHH,,PA-28-181,,N9461C
a8d2a8,1662047860.0,,1662053398,,ENY3501 ,KHSV,,KORD,,EMB-145LR,E145,N668HH
a7b0c4,1662029852.0,,1662038362,,JBU1    ,KJFK,,KFLL,,A320-232,A320,N595JB
7c7bcc,1662017010.0,,1662021236,,VOZ965  ,YSSY,,YBBN,,737-8FE,B738,VH-YQM
800bf3,1662043483.0,,1662054114,,GOW075  ,VIDP,,OMAA,,A320 271NSL,A20N,VT-WGC
acaf0b,1661990416.0,,1661997029,,EDV5473 ,KLGA,,KBNA,,CL-600-2D24,CRJ9,N916XJ
7c4a7c,1662024161.0,,1662026153,,OZY     ,YPJT,,YPJT,,Cessna 172P Skyhawk,C172,VH-OZY
a0dadb,1662035526.0,,1662041249,,UPS2327 ,KMCO,,KSDF,,A300 F4-622R,A306,N154UP
845ce4,1662006376.0,,1662008982,,APJ502  ,,,RJAA,,A320 214SL,A320,JA10VA
a01805,1662058578.0,,1662066329,,RPA4815 ,KLGA,,KSTL,,ERJ 170-200 LR,E75S,N105HQ
06a1b9,1662048580.0,,1662050056,,QTR1162 ,OTHH,,OERT,,A320 214SL,A320,A7-LAB
c823d0,1662020150.0,,1662021181,,LFT02   ,NZWN,,NZOH,,Jetstream 32-02,JS32,ZK-LFT
aceb76,1662047648.0,,1662051790,,EDV5265 ,KLGA,,KRDU,,CL-600-2D24,CRJ9,N931XJ
89912e,1661990712.0,,1662035603,,CAL005  ,KLAX,,,,,,
4520e5,1662025566.0,,1662031670,,TVF70DG ,LFPO,,LEAL,,Airbus A321-211,A321,LZ-MDF
7809b1,,,1662010793,,,,,,,A320 232,A320,B-6976
a945d6,1662035936.0,,1662038856,,N697MM  ,12MI,,K3GM,,PA46R-350T,,N697MM
a2bbc6,1662030429.0,,1662035994,,UAL2237 ,KORD,,KEWR,,737-9,,N27520
a52ed0,1662054015.0,,1662057339,,N433FR  ,KTOA,,KF70,,172R,,N433FR
ace60c,1662062227.0,,1662073263,,DAL920  ,KMSP,,KLAX,,737-900ER,,N930DZ
800c39,1662035883.0,,1662037536,,IGO609D ,VOMM,,VOBL,,,,
4ca739,1662069605.0,1662069611.0,1662072064,1662072062.0,RYR717R ,EGNT,EGNT,EIDW,EIDW,BOEING 737-8AS,B738,EI-EBP
34610e,1662013637.0,,1662018316,,VLG89XB ,LIRF,,LEBL,,Airbus A320-271N,A20N,EC-NCT
a51d46,1661998818.0,,1661999729,,N429CF  ,KDAL,,KDAL,,429,B429,N429CF
a97639,1662028905.0,,1662048437,,CKS831  ,PANC,,KCVG,,747-4B5,,N709CK
aae5ab,1662070624.0,,1662072431,,EDV4823 ,KATL,,04TN,,CL-600-2B19,CRJ2,N801AY
4400ec,1662008813.0,,1662011397,,EJU178L ,LFBD,,LFHH,,,,
34604d,1662024377.0,1662024325.0,1662031027,1662030969.0,AEA50PN ,EGKK,EGKK,LEMD,LEMD,737-85P,B738,EC-MUZ
a6efd1,1662041291.0,,1662047527,,N546SL  ,CA35,,KCRQ,,PC-12/47E,PC12,N546SL
407c2d,1662032760.0,,1662035864,,LDG02   ,LFAM,LFAT,LFAT,LFQQ,Diamond DA42 NG Twin Star,DA42,G-LDGG
adc17b,1662041967.0,,1662049660,,AAL491  ,KDCA,,KMIA,,A321 231SL,A321,N986AN
4ab56c,1662055260.0,,1662056674,,BRX430V ,ESSB,,,,ATR 72-600,AT76,SE-MKL
ae00db,1662052413.0,,1662054384,,GUTS1   ,,,,,,,
440090,1662056495.0,,1662060817,,EJU951V ,LFBO,,LFQQ,,A320-214,A320,OE-IVL
8014b2,1662015430.0,,1662018094,,IGO2513 ,VECC,,,,Airbus A320-251N,A20N,VT-IIP
4aca0a,1662007695.0,,1662020214,,NOZ5034 ,,,ENBR,,Boeing 737-8JP (W),B738,SE-RPJ
3c9061,1662015469.0,,1662017841,,DCS405  ,EGKB,,EGNM,,Dassault Falcon 2000LX,F2TH,D-BDCA
4ca813,1662024529.0,1662024530.0,1662033136,1662033204.0,RYR89DR ,LEAL,LEAL,EGSS,EGSS,BOEING 737-8AS,B738,EI-EKT
0d0963,1662058135.0,,1662060269,,VIV2220 ,,,,,A320 232SL,A320,XA-VAP
4bb869,1661998416.0,,1662001468,,PGT1811 ,,,,,Airbus A320-251N,A20N,TC-NCI
406442,1662007984.0,1662007959.0,1662018653,,EZY45KM ,EGKK,EGKK,,LGKL,AIRBUS A319-111,A319,G-EZGE
4247d1,1661991279.0,,1661995107,,CAY792  ,,,KJFK,,737-8,,VP-CIX
a174f7,1661999410.0,,1662003404,,SKW3390 ,KSJC,,KSAN,,ERJ 170-200 LR,,N193SY
a7e1c2,1662024966.0,,1662037578,,FDX1468 ,,,KOAK,,MD-11F,MD11,N607FE
ad562a,1662016871.0,,1662017786,,AVA008  ,,,KTMB,,A320-214,,N959AV
a5daed,1662041626.0,,1662043509,,N47680  ,4AZ0,,4AZ0,,PA-28R-201,,N47680
a09cbf,1662047367.0,,1662048256,,N139BF  ,KBTF,,UT40,,SPORTCRUISER,,N139BF
a860e6,1662048042.0,,1662049146,,N639TT  ,KPAN,,KPAN,,HK 36 TTC,,N639TT
478648,1662052541.0,,1662054703,,LNMTU   ,,,ENRV,,172P Skyhawk,C172,LN-MTU
c00b7d,1662050531.0,,1662055074,,JZA691  ,KBOS,,CYYZ,,ERJ 170-200 SU (Embraer),E75S,C-FEJC
4d2336,1662016650.0,1662016586.0,1662023489,1662023572.0,TOM5486 ,EGKK,EGKK,LEIB,LEIB,Airbus A320-232,A320,9H-AML
ac7c52,1662064480.0,,1662066748,,SWA555  ,KMDW,,,,737-7H4,B737,N903WN
44028d,1662055003.0,1662055004.0,1662058154,1662058124.0,EWG4342 ,LOWS,LOWS,EDDB,EDDB,A319-132,A319,OE-LYU
a793a3,1661996735.0,,1661998243,,N588AC  ,KPDX,,8OR5,,550,C55B,N588AC
a40ad0,1662039436.0,,1662040985,,N36JW   ,8PA3,,KRDG,,172M,,N36JW
76cd09,1661995754.0,,1662005092,,SIA192  ,WSAC,,VVGL,,A350-941,A359,9V-SHI
aba324,1662070297.0,,1662074351,,ASA236  ,KLAS,,KSFO,,A320-214,A320,N849VA
a26c9f,1662033118.0,,1662034326,,N2551U  ,KPDK,,KGVL,,PA-28-161,,N2551U
4aaa70,1662066442.0,,1662070253,,DFL5840 ,ESSB,,ESSN,,,,
a051e2,1662064787.0,,1662068053,,N12FM   ,K33N,,K33N,,PA-28-161,,N12FM
400a7c,1662049476.0,1662049477.0,1662054494,1662054206.0,BAW912N ,EGLL,EGLL,EDDF,EDDF,AIRBUS A319-131,A319,G-DBCC
ab600b,1661993010.0,,1661994447,,CMD7    ,,,KCMA,,EC135 P2+,EC35,N832CS
a96ba7,1662045500.0,,1662046999,,N706JG  ,KGPM,,KGPM,,RV-7A,,N706JG
040132,1662055738.0,,1662070556,,ETH607  ,,,,,A350 941,A359,ET-AUA
a7e544,1662037168.0,,1662039505,,N608DB  ,KSPF,,KBIS,,525,C525,N608DB
a81e4b,1661994009.0,,1662000999,,EDG622  ,KMKE,,KAPA,,GIV-X (G450),,N622GK
aae00f,1662050688.0,,1662051557,,N80FP   ,K66Y,,K66Y,,172N,,N80FP
3946ec,1662052874.0,,1662056873,,AFR98JU ,EDDH,,LFPG,,A319 111,A319,F-GRXM
acd83d,1662042222.0,,1662044889,,DAL2968 ,KDTW,,KBUF,,717-200,B712,N927AT
4007ec,1661999474.0,,1662010886,1662010916.0,BAW2062 ,,FIMP,EGKK,EGKK,BOEING 777-236,B772,G-YMMA
ab3c58,1662053250.0,,1662065876,,DAL639  ,TJSJ,,KJFK,,737-932ER,B739,N823DN
39ceb7,1662029199.0,,1662040367,1662040379.0,TVF86LZ ,,LGSR,LFPO,LFPO,Boeing 737-8JP,B738,F-HTVX
704014,1662007880.0,,1662010906,,MMA501  ,,,WMKK,,Airbus A320-214,A320,XY-ALR
a5c504,1662069121.0,,1662070374,,SKW5040 ,KDEN,,,,CL-600-2B19,CRJ2,N471CA
ab817c,1662049084.0,,1662054222,,OSU84   ,KOSU,,KOSU,,172S,,N840SU
c820b6,1662011957.0,,1662014449,,ANZ448  ,,,NZAA,,A320 232SL,A320,ZK-OXC
abe7e3,1662002490.0,,1662008568,,SWA2429 ,KMCO,,KAGC,,737-8H4,B738,N8663A
a73a51,1662031058.0,,1662033522,,TKM55   ,,,KJAX,,GV-SP (G550),G550,N565JM
406156,1662044956.0,,1662046950,,BHL201B ,EGPD,,EGPD,,Sikorsky S-92A Helibus,S92,G-CGCI
ada595,1662028010.0,,1662031890,,FDX1951 ,,,KIND,,757 236SF,B752,N979FD
155c32,1661998926.0,,1662001378,,RWZ1139 ,USSK,,,,Sukhoi Superjet 100-95B,SU95,RA-89138
48ada4,1662024450.0,,1662029998,,LOT48F  ,ENGM,,EPWA,,Embraer EMB-195 LR,E190,SP-LNE
4ca853,1662061909.0,,1662069778,,RYR28DU ,LFBD,,,,BOEING 737-8AS,B738,EI-EMK
a94b2b,1661996393.0,,1662003208,,UAL451  ,KDEN,,KORD,,737-924ER,B739,N69826
a83dc1,1662046021.0,,1662049548,,PDT6140 ,KCLT,,KMGM,,EMB-145LR,E145,N630AE
71bd60,1662025955.0,,1662027578,,JNA366  ,,,RKSS,,737NG 8B5/W,B738,HL7560
4ca9bd,1662036405.0,,1662041129,1662041119.0,ITY1764 ,,LICJ,LIML,LIML,A319-111,A319,EI-IMS
800c0a,1662022260.0,,1662024712,,LLR881  ,,,VOMY,,ATR 72 600,AT76,VT-RKD
a69d06,1662064102.0,,1662069218,,N525RP  ,K47A,,KXFL,,525,C525,N525RP
a96049,1662032075.0,,1662038535,,N703G   ,KISP,,KILG,,PA-28-181,,N703G
a9d425,1662049908.0,,1662050790,,N732TC  ,KJZP,,KRYY,,T210M,,N732TC
a9ea61,1662050745.0,,1662054250,,N738SP  ,KLVK,,KLVK,,172N,,N738SP
ac6ed5,1662052157.0,,1662052897,,N90WP   ,,,,,HAWKER 800XP,H25B,N90WP
151fb5,1662007081.0,,1662010186,,AUL225  ,,,,,Boeing 737-86N,B738,RA-73653
a13650,1662054082.0,,1662061330,,UAL2454 ,KMSY,,KIAD,,737-71Q,B737,N17752
e07542,1662022214.0,,1662023812,,ARG1684 ,SABE,,,,737NG 800/W,B738,LV-GUB
a62b4c,1661990407.0,,1661994497,,N497NG  ,,,IA30,,PC-12/47E,PC12,N497NG
a98ea6,1661991774.0,,1661992735,,CNS3311 ,KBED,,KPSM,,PC-12/47E,PC12,N715AF
781921,1662028300.0,,1662029135,,CCA1929 ,ZBAA,,,,Airbus A320-271N,A20N,B-30EK
a02d20,1662069394.0,,1662070397,,N110KM  ,78NC,,NC34,,T210N,,N110KM
3d13ca,1662048706.0,,1662050836,,DEFTA   ,EDFC,,EDFC,,Aquila A211,A210,D-EFTA
4067f0,1662048592.0,,1662061130,,TOM872  ,EGGW,,LTBS,,BOEING 737-8K5,B738,G-TAWM
c060e8,1662057159.0,,1662065034,,CGKSD   ,KACY,,NC47,,182Q (Cessna),,C-GKSD
8881a4,1662039966.0,,1662041572,,BAV1541 ,VVCI,,,,,A20N,VN-A593
861ede,1662005241.0,,1662008738,,JAL456  ,RJOS,,RJTT,,767 346ER,B763,JA614J
abc6f5,1662062270.0,,1662065977,,N858VK  ,KAUO,,KAUO,,172S,,N858VK
7c6179,1662008781.0,,1662009863,,RSCU202 ,YKAT,,YSBK,,AW.139,A139,VH-TJF
4d20f7,1662035101.0,,1662058098,,VJT878  ,CYHZ,,EDDF,,Global 6000,GL6T,9H-VJO
a6fb2e,1662042791.0,,1662056688,,DAL369  ,KLAX,,KATL,,757-251,B752,N549US
a0f8cb,1662031839.0,,1662035808,,UCA4233 ,KALB,,KIAD,,ERJ-145 XR,E45X,N16170
ad2736,1662068027.0,,1662071672,,AAL638  ,KMCI,,KORD,,737-823,B738,N947AN
c046f4,1661990566.0,,1661993308,,AM187   ,,,CYHU,,PC-12/45 (Pilatus),PC12,C-GAWP
407719,1662019697.0,,1662022901,,EDC421R ,EGCN,,EGJB,,Embraer Legacy 500,E550,G-WLKR
a1f346,1662062675.0,,1662065000,,N22473  ,KFCM,,MN87,,PA-28-161,,N22473
4d2347,1662055217.0,,1662061115,,RYR38SM ,,,LMML,,737 MAX 8,B38M,9H-VUH
06a1c5,1662000371.0,,1662002688,,QTR40H  ,,,OTHH,,A320 214SL,A320,A7-LAD
ada5ee,1662041310.0,,1662060449,,JBU577  ,KFLL,,KSFO,,A321-231(SL),A321,N979JT
a88d62,1662008928.0,,1662011925,,ABX2048 ,,,KCVG,,767-231,B762,N650GT
47a743,1662056404.0,1662056405.0,1662068589,1662068566.0,NOZ1793 ,LEAL,LEAL,ENGM,ENGM,Boeing 737-8JP,B738,LN-NGM
48c228,1662010057.0,,1662019368,,RYR57RF ,LOWW,,LEAL,,Boeing 737-8AS,B738,SP-RSI
e064cb,1661991198.0,,1661992630,,ARG1425 ,,,SABE,,737NG 8BK/W,B738,LV-FSK
3c5eeb,1662033432.0,,1662038985,,EWG46LM ,EDDS,,,,Airbus A319 132,A319,D-AGWK
3462c9,1661992486.0,,1662000418,,AEA042  ,,,LEMD,,Boeing 787-9 Dreamliner,B789,EC-NEI
a5bba2,1662060104.0,,1662063201,,N469GB  ,KCHA,,32GA,,SR22,,N469GB
abc4d8,1662048494.0,,1662055012,,SWA1666 ,KDEN,,KSAN,,737-800,,N8578Q
478094,1662056010.0,,1662060819,,WIF56T  ,ENBR,,ENGM,,DHC-8 103B,DH8A,LN-WIL
34324f,1662029253.0,,1662032035,,IBE05HD ,LEMD,,,,A319 111,A319,EC-LEI
a6e5ba,1662074245.0,,1662074874,,N5432L  ,KJZP,,KJZP,,AA-5,,N5432L
aaa593,1662033313.0,,1662044847,,UAL284  ,KAUS,,KEWR,,737-824,B738,N78509
a1b091,1662064548.0,,1662071972,,N208JP  ,75IS,,4LL1,,208,C208,N208JP
800c9b,1662007388.0,,1662009177,,IGO7281 ,,,VOMM,,,,
ab5d29,1661991703.0,,1661992405,,N831ME  ,NE65,,NE80,,EC 135 T2+,EC35,N831ME
acb88f,1662071077.0,,1662074796,,N919ES  ,KBFI,,KBFI,,DA 42,,N919ES
ae5a7b,1662037348.0,,1662038352,,HOIST43 ,KEDN,,K04A,,,,
a770a2,1662031995.0,,1662039448,,JBU1828 ,KMCO,,KEWR,,A320-232,A320,N579JB
c023fc,1662038580.0,,1662039448,,CFNQH   ,,,,,,,C-FNQH
4bb270,1662002858.0,,1662016198,,THY3BE  ,OBBI,,LTFM,,Airbus A321-271NX,A21N,TC-LSP
a8dff1,1662066637.0,,1662070768,,FDX735  ,,,,,A300 F4-605R,A306,N671FE
ab72b3,1661991982.0,,1662008654,,DAL652  ,KATL,,KPDX,,737-932ER,B739,N837DN
acfaf9,1662064432.0,,1662066652,,DSU04   ,KRNV,,KIDL,,152,,N93526
a393ef,1662055364.0,,1662065465,,N33EW   ,,,KPHX,,MU-2B-60,MU2,N33EW
a416be,1662065287.0,,1662074204,,UAL608  ,KLAX,,CYVR,,737-824,B738,N36247
a66f71,1662046925.0,,1662050100,,N51333  ,KELZ,,90NY,,150J,,N51333
4ca2ca,1662032051.0,,1662036147,,EIN712  ,EICK,,EGLL,,A320-214,A320,EI-DES
c001da,1662059040.0,,1662063639,,ASP827  ,KBOS,,CYYZ,,EMB-545 (Embraer),,C-FASF
7c7bd4,1662073425.0,,1662074609,,QJE1561 ,,,,,717 2BL,B712,VH-YQU
71040e,1662025261.0,,1662026878,,SVA1109 ,,,,,,,
4692ca,1662037793.0,,1662041505,,OAL581  ,LGRP,,LGTS,,A320 232,A320,SX-DVJ
a98515,1661991754.0,,1661995192,,SKW253H ,KDFW,,,,CL-600-2C10,CRJ7,N712SK
a11fa1,1661999932.0,,1662005578,,UAL912  ,KORD,,,,757-224,B752,N17126
c82870,1662015709.0,,1662017527,,ANZ748M ,,,NZCH,,ATR 72-600 (212A),AT72,ZK-MZC
a6f4db,1662050905.0,,1662067419,,N5474K  ,KIPJ,,OI49,,172P,,N5474K
407daa,1662028213.0,,1662031783,,REV989A ,EGNT,,EGFF,,,,
4aca15,1662052975.0,,1662054989,,NSZ16Z  ,,,ESSA,,Boeing 737-8AS (W),B738,SE-RPU
400be5,1662032380.0,,1662045389,,BAW414  ,EGLL,,,,AIRBUS A320-232,A320,G-MEDK
a4cbc8,1662039053.0,,1662043402,,EJA408  ,KJYO,,15ME,,EMB-505,E55P,N408QS
4d2226,1662021244.0,1662021254.0,1662029195,1662029172.0,RYR7T   ,LEBL,LEBL,EDDB,EDDB,Boeing 737-8AS,B738,9H-QCJ
45f42b,1662048750.0,,1662050681,,DAF2748 ,EKSP,,EKRK,,C-130J Hercules,C30J,B-583
ac066b,1662049676.0,,1662056421,,AAL2465 ,KDFW,,83FL,,737-823,B738,N874NN
acb88c,1662042285.0,,1662044838,,EPI508  ,KEVB,,KEVB,,172S,,N919EP
4d22e6,1662048044.0,1662048045.0,1662051566,1662051560.0,HYP040  ,LOWI,LOWI,LHBP,LHBP,Cessna 525B Citation CJ3+,C25B,9H-WIN
4bb144,1662034780.0,1662034688.0,1662075784,1662075783.0,THY75D  ,,LTFM,CYVR,CYVR,777 3F2ER,B77W,TC-LJD
a17ac9,1662039838.0,,1662041121,,N195AL  ,KPWA,,OK72,,King Air 300,BE30,N195AL
a545c3,1662038973.0,,1662045933,,N439NK  ,KLUK,,KSUS,,SR22,,N439NK
4b8e05,1661990496.0,,1661994258,,PGT1738 ,,,OMDB,,737NG 82R/W,B738,TC-CPE
a89bd6,1662051625.0,,1662054806,,654CP   ,,,,,FALCON 50,FA50,N654CP
a08efd,1662049440.0,,1662058618,,AAL2543 ,KDFW,,KLAX,,A321-231,A321,N135NN
aaaa92,1662000873.0,,1662011396,,AAL720  ,,,LIRF,,777-223,B772,N787AL
394c0c,1662048365.0,1662048367.0,1662055198,1662055197.0,AFR39UQ ,ENGM,ENGM,LFPG,LFPG,A321 212,A321,F-GTAM
ae1e7f,1662040599.0,,1662043750,,BB033   ,85FL,,KGZH,,T-6B Texan II,TEX2,166033
aae960,1662071163.0,,1662074028,,AAL1365 ,,,KUZA,,A319-132,A319,N802AW
aa06b7,1662070943.0,,1662076582,,SKW3152 ,,,KORD,,CL-600-2C10,CRJ7,N745SK
a4a924,1662052787.0,,1662055975,,N4NJ    ,KTTN,,KN87,,OH-58A,,N4NJ
a0dab2,1662049393.0,,1662054197,,SKW5244 ,KLIT,,KORD,,ERJ 170-200 LR,E75L,N154SY
abd26b,1662036154.0,,1662049349,,SWA2824 ,KLAX,,KMDW,,737-8H4,B738,N8609A
abe243,1662073684.0,,1662075621,,JRE865  ,KPBI,,KSRQ,,560XL,,N865JS
a8d6fe,1662070891.0,,1662073922,,N669PS  ,KJYO,,KJYO,,,,
a5ab00,1662035347.0,,1662040260,,N4641P  ,KRVS,,KRVS,,152,,N4641P
a13be7,1661993656.0,,1661997073,,N179PF  ,,,KTNU,,680,C680,N179PF
aa0759,1662070479.0,,1662074932,,RPA3545 ,KEWR,,KCMH,,ERJ 170-200 LR,E75L,N745YX
702c6a,1662021183.0,,1662023459,,414     ,VGTJ,,VGTJ,,,,
abc7c6,1662000827.0,,1662007806,,SWA139  ,KBWI,,KTPA,,737-800,,N8582Z
85cd04,1661990403.0,,1661993086,,ANA781  ,,,,,737NG 881/W,B738,JA53AN
85186a,1662019863.0,,1662022489,,JAL166  ,,,RJTT,,737NG 846/W,B738,JA332J
a4493c,1662007970.0,,1662010177,,UAL1281 ,,,KLAX,,737-9,,N37534
3999b4,1662062550.0,,1662063325,,VT352   ,,,NTAA,,72-600,AT76,F-HGNU
ab156e,1662051887.0,,1662052873,,N813KM  ,MA07,,K1B2,,7GCBC,,N813KM
aa3518,1661999636.0,,1662003410,,SWA455  ,KSAN,,KOAK,,737-7H4,B737,N757LV
4ac9e1,1662016518.0,,1662019198,,SAS4556 ,,,ENBO,,A320 251NSL,A20N,SE-ROA
400383,1662055527.0,,1662059218,,IWY411  ,MDSD,,,,EMB-120 RT,E120,VQ-TDG
4ca61d,1662058532.0,1662058533.0,1662063004,1662063004.0,RYR7X   ,LEBL,LEBL,LIRF,LIRF,BOEING 737-8AS,B738,EI-DWP
489227,1662056199.0,,1662064801,,ENT7818 ,LTAI,,EPKT,,737-8Q8 (W),B738,SP-ESH
abdcbe,1662043260.0,,1662044534,,SWA1058 ,KMCO,,17FA,,737-8H4,B738,N8633A
aa974f,1662004084.0,,1662009066,,SWA1521 ,KBNA,,KMCO,,737-76Q,B737,N7815L
47a37f,1661992220.0,,1661992899,,HELIDOC ,ENGK,,ENGK,,MBB-BK 117 D-2 (H145),EC45,LN-OOS
a2c93c,1662024860.0,,1662025493,,N279PM  ,7MI3,,KBTL,,208B,C208,N279PM
a09d22,1662063013.0,,1662068609,,FDX936  ,,,KROC,,767-300F,B763,N139FE
ace312,1662059943.0,,1662060983,,N9298J  ,KSPG,,KSRQ,,PA-28-181,,N9298J
89913d,1661998331.0,,1661998941,,UIA8972 ,,,RCSS,,ATR 72 600,AT76,B-17017
a895b0,1662035980.0,,1662039983,,PDT6110 ,KPHL,,CYYZ,,EMB-145LR,E145,N652RS
a2addf,1662036300.0,,1662038639,,UCA4292 ,,,8TX7,,EMB-145XR,E45X,N27190
a32396,1662042505.0,,1662048989,,FFT1371 ,KMDW,,KDFW,,A320-251N,A20N,N301FR
3e0a3e,1662036969.0,,1662040185,,BPO441  ,EDCJ,,EDAQ,,Eurocopter EC135 T2+,EC35,D-HVBQ
440b6b,1662012484.0,1662012485.0,1662016363,1662016446.0,SOW7    ,LOWW,LOWW,EDFH,EDFH,Cessna 560XL Citation XLS+,C56X,OE-GRM
7cf867,1662073325.0,,1662074699,,DRGN01  ,YAMB,,,,A330 203MRTT,A332,A39-004
a44c70,1661998452.0,,1662003413,,DAL1698 ,KPDX,,KU42,,737-832,B738,N3760C
4408a2,1662009384.0,1662009385.0,1662014067,,EJU2993 ,LIMC,LIMC,,LGKF,,,OE-IJS
a2c9ec,1662048369.0,,1662056088,,SWA2106 ,KCMH,,KEFD,,737-7H4,B737,N279WN
8880c5,1661992249.0,,1661993716,,HVN206  ,,,VVNB,,A321 231,A321,VN-A609
a0b643,1662016715.0,,1662017965,,N145LF  ,KF70,,KMYF,,MBB-BK 117 C-2,EC45,N145LF
3451d9,1662048734.0,,1662049708,,ANE35ZL ,,,LEIB,,Bombardier CRJ 1000 NG,CRJX,EC-MJP
471f84,1662037845.0,,1662041098,,WZZ5MM  ,,LHDC,,LBBG,A320-232 (W),A320,HA-LYI
abb6bc,1662057821.0,,1662058668,,COL854  ,KJVL,,KRAC,,HAWKER 800XP,H25B,N854FL
a3576f,1662072811.0,,1662075804,,WIS101  ,KBIS,,NA17,,310R,,N314U
a657bf,1662067087.0,,1662070439,,AAL2552 ,KCLT,,,,A321-231,A321,N508AY
152006,1662029001.0,,1662037828,,AFL1521 ,,,UUEE,,Airbus A320-251N,A20N,RA-73734
a6ebc5,1661990444.0,,1661993844,,N545PA  ,,,KWRI,,36A,LJ36,N545PA
40104f,1662062555.0,1662062556.0,1662071607,1662071606.0,EXS8LB  ,LEAL,LEAL,EGNP,EGNM,BOEING 737-3U3,B733,G-GDFO
ac912e,1662035490.0,,1662036601,,MTN8503 ,KRDU,,KISO,,ATR 42-300,AT43,N909FX
71bf86,1662023412.0,,1662025557,,JNA316  ,,,RKSS,,737NG 8Q8,B738,HL7786
39b2a6,1662047777.0,,1662050205,,FHMVG   ,LFBS,,LFBS,,Issoire APM-30,APM3,F-HMVG
34324f,1662017995.0,,1662020078,1662020077.0,IBE0479 ,,LEAS,LEMD,LEMD,A319 111,A319,EC-LEI
750465,1662020330.0,,1662020998,,AXM6226 ,,,,,,,
ac468d,1661999306.0,,1662009116,,AAL2597 ,KDFW,,KBUR,,737-823,B738,N890NN
4ab567,1662041775.0,,1662045624,,BRX713H ,ESMT,,ESSB,,ATR 72 600,AT76,SE-MKG
a417fe,1661994575.0,,1661998632,,FFT2078 ,KSFO,,KLAS,,A320-251N,,N363FR
407025,1662032975.0,1662032976.0,1662035156,1662035119.0,CFE7LM  ,EGLC,EGLC,EHRD,EHRD,ERJ 190-100 SR Embraer 190,E190,G-LCYW
a04659,1661990428.0,,1661991086,,N117BM  ,,,KCSG,,PA 46-350P,,N117BM
a29748,1662043510.0,,1662046686,,SWA478  ,KBUR,,KSMF,,737-7H4,B737,N266WN
7c77fa,1662056234.0,,1662069936,,QFA152  ,NZAA,,YMML,,737NG 838/W,B738,VH-XZG
a338ac,1661992048.0,,1662001378,,JBU392  ,KTPA,,KBOS,,BD-500-1A11,P51,N3065J
a32718,1662045848.0,,1662062039,,DAL738  ,KBOS,,KSLC,,A321-213,A321,N302DN
a10e29,1662044114.0,,1662051698,,UAL533  ,KTPA,,KEWR,,737-724,B737,N16709
a71251,1662062820.0,,1662068127,,N555DH  ,KSLC,,KPSP,,525,C525,N555DH
a70ee6,1662026993.0,,1662028347,,GJS4466 ,KAVP,,KEWR,,CL-600-2C11,,N554GJ
